Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate
GPA.3396-6446-4463-84196..0,2022-09-08,1662619072,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,AED,20.94,1.05,21.99,,أبو ظبي,,AE,,,4992313473829035528,Yes,,,
GPA.3392-3859-9659-72199,2022-09-08,1662620809,Charged,a51,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3394-4412-5763-99109,2022-09-08,1662622783,Charged,c1q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,Луцьк,,43000,UA,,,4992313473829035528,Yes,,,
GPA.3381-6442-3981-45069,2022-09-08,1662626329,Charged,OP4F83L1,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Charadva,Gujarat,363330,IN,,,4992313473829035528,Yes,,,
GPA.3342-7641-6809-24030,2022-09-08,1662636408,Charged,t2q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,9.49,0.66,10.15,EAST PROVIDENCE,RI,02914,US,,,4992313473829035528,Yes,,,
GPA.3329-0122-5730-80968..3,2022-09-08,1662636517,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.99,0.00,3.99,LAWRENCEVILLE,GA,30049,US,p1m,,4992313473829035528,Yes,,,
GPA.3359-2783-1044-11749,2022-09-08,1662639367,Charged,beyond1q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,9.49,0.00,9.49,LOS ANGELES,CA,90019,US,,,4992313473829035528,Yes,,,
GPA.3315-5290-7887-05833,2022-09-08,1662639911,Charged,t2q,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.26,3.25,BATCHTOWN,IL,61265,US,,,4992313473829035528,Yes,,,
GPA.3326-0149-2666-95890,2022-09-08,1662644407,Charged,HWAGS2,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,,4992313473829035528,Yes,,,
GPA.3341-2280-2051-03077,2022-09-08,1662644576,Charged,a32, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,BRL,33.99,0.00,33.99,Itupiranga,PA,68580000,BR,,,4992313473829035528,Yes,,,
GPA.3386-1147-2988-20221,2022-09-08,1662646460,Charged,a13,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,EUR,1.80,0.39,2.19,,,,IT,,,4992313473829035528,Yes,,,
GPA.3337-9166-5505-10311,2022-09-08,1662647315,Charged,OP4C51L1,Premium Version -  Forever (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,inapp,iapforever,EGP,209.99,0.00,209.99,Cairo,,,EG,,,4992313473829035528,Yes,,,
GPA.3376-0690-2325-02872,2022-09-08,1662649681,Charged,d2xq,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3349-8730-5085-39166,2022-09-08,1662653218,Charged,HWYAL,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,MXN,125.00,20.00,145.00,,,54130,MX,,,4992313473829035528,Yes,,,
GPA.3329-9328-8203-00221,2022-09-08,1662656655,Charged,a13,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.21,3.20,GAMBIER,OH,43022,US,,,4992313473829035528,Yes,,,
GPA.3367-7646-3180-57829..0,2022-09-08,1662657561,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,USD,5.49,0.00,5.49,UNINCORPORATED,CA,93003,US,,,4992313473829035528,Yes,,,
GPA.3306-8269-1315-78416,2022-09-08,1662658277,Charged,q4q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,,4992313473829035528,Yes,,,
GPA.3370-7638-9565-73376,2022-09-08,1662658591,Charged,r0s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3376-5120-8451-31446..0,2022-09-08,1662658672,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.83,0.76,4.59,,,,FR,p1m,,4992313473829035528,Yes,,,
GPA.3301-3790-1364-87618,2022-09-08,1662666895,Charged,r0q,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,KRW,"7,727.00",773.00,"8,500.00",경기도,경기도,425-020,KR,p1y,,4992313473829035528,Yes,,,
GPA.3376-9886-2493-60458,2022-09-08,1662672345,Charged,r9q, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,,4992313473829035528,Yes,,,
GPA.3318-2297-0616-07047..11,2022-09-08,1662680973,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,USD,3.49,0.26,3.75,EDINA,MN,55416,US,,,4992313473829035528,Yes,,,
GPA.3355-4514-0344-54741,2022-09-09,1662688039,Charged,HWFIG-H,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,CLP,"1,429.00",271.00,"1,700.00",,,,CL,,,4992313473829035528,Yes,,,
GPA.3336-7989-9521-64939,2022-09-09,1662694764,Charged,p3q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,USD,9.49,0.66,10.15,OVIEDO,FL,32765,US,,,4992313473829035528,Yes,,,
GPA.3355-3361-8609-92428,2022-09-09,1662695330,Charged,b0q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,THB,327.10,22.90,350.00,Bangkok,,,TH,,,4992313473829035528,Yes,,,
GPA.3382-0756-6146-35006,2022-09-09,1662712358,Charged,x1s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,GBP,7.91,1.58,9.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3363-5508-3825-99787,2022-09-09,1662717187,Refund,Nord,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CZK,165.28,-34.71,-199.99,,,,CZ,,,4992313473829035528,Yes,,,
GPA.3363-3264-0111-59418,2022-09-09,1662719039,Charged,a52sxq,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,INR,227.97,41.03,269.00,Chennai,Tamil Nadu,600010,IN,,,4992313473829035528,Yes,,,
GPA.3311-2802-3092-64031,2022-09-09,1662720099,Charged,meh15lm,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,BRL,19.99,0.00,19.99,Campina Grande,PB,58434080,BR,,,4992313473829035528,Yes,,,
GPA.3393-3737-0911-23868,2022-09-09,1662720544,Charged,o1s,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,NZD,4.34,0.65,4.99,,,,NZ,,,4992313473829035528,Yes,,,
GPA.3323-1190-5917-03960..0,2022-09-09,1662729358,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,4.99,1.00,5.99,,,,AT,,,4992313473829035528,Yes,,,
GPA.3323-6806-0594-49671,2022-09-09,1662733345,Charged,t2s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ILS,20.90,0.00,20.90,Rishon@el-vis.co.il,,75330,IL,,,4992313473829035528,Yes,,,
GPA.3316-2244-3730-90951,2022-09-09,1662733609,Charged,d2q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,JPY,"1,250.00",0.00,"1,250.00",,,319-1105,JP,,,4992313473829035528,Yes,,,
GPA.3363-6463-6695-58374,2022-09-09,1662734210,Charged,a52xq,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,CAD,11.99,1.80,13.79,L'Assomption,QC,J5W 1H7,CA,,,4992313473829035528,Yes,,,
GPA.3360-3759-3876-46781,2022-09-09,1662737083,Charged,crownlte, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,6.07,0.42,6.49,,,,ES,,,4992313473829035528,Yes,,,
GPA.3331-9889-9704-80146,2022-09-09,1662740229,Charged,lancelot,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,COP,"22,500.00",0.00,"22,500.00",,,,CO,,,4992313473829035528,Yes,,,
GPA.3387-4238-1158-31208,2022-09-09,1662742045,Charged,a52sxq,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,GBP,7.91,1.58,9.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3374-8048-6012-00305..7,2022-09-09,1662751649,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,THB,140.19,9.81,150.00,อำเภอเมือง,นครปฐม,73000,TH,,,4992313473829035528,Yes,,,
GPA.3365-0698-8849-48640,2022-09-09,1662754044,Charged,c1q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.36,4.35,ELBA,AL,36330,US,,,4992313473829035528,Yes,,,
GPA.3396-5358-1502-44932,2022-09-09,1662757948,Charged,b0s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3331-3304-5935-51813,2022-09-09,1662760457,Charged,a12s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"4,454.00",846.00,"5,300.00",,,,CL,,,4992313473829035528,Yes,,,
GPA.3352-4848-9805-74168,2022-09-09,1662761129,Charged,maltalsc,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,GBP,2.24,0.45,2.69,,,,GB,,,4992313473829035528,Yes,,,
GPA.3389-0985-5946-69941..0,2022-09-10,1662778827,Charged,,Premium version - Once every 6 months (Crown Heart Photo Editor),com.volio.stickers.heart.crown.camera.photoeditor,subscription,premium6month,THB,140.19,9.81,150.00,,,,TH,p6m,,4992313473829035528,Yes,,,
GPA.3329-6628-8134-29856,2022-09-10,1662781065,Charged,a50,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,THB,111.21,7.79,119.00,,,,TH,,,4992313473829035528,Yes,,,
GPA.3369-3215-3404-38282,2022-09-10,1662784277,Charged,camellian,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.16,1.83,10.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3307-9821-4473-74703,2022-09-10,1662786210,Charged,herolte,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,NZD,5.64,0.85,6.49,Mangere East. Auckland,,2024,NZ,,,4992313473829035528,Yes,,,
GPA.3316-2244-3730-90951,2022-09-10,1662786642,Refund,d2q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,JPY,"1,250.00",0.00,"-1,250.00",,,319-1105,JP,,,4992313473829035528,Yes,,,
GPA.3333-0170-4613-33642,2022-09-10,1662791769,Charged,y2s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.08,1.91,10.99,,,,BE,,,4992313473829035528,Yes,,,
GPA.3307-0818-8478-98208,2022-09-10,1662793176,Charged,SO-52A, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,JPY,700.00,0.00,700.00,,,3990706,JP,,,4992313473829035528,Yes,,,
GPA.3361-6791-3164-59757,2022-09-10,1662794077,Charged,kukui_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,DKK,47.20,11.80,59.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3344-4132-8200-13602,2022-09-10,1662807688,Charged,joyeuse,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,ILS,14.00,0.00,14.00,,,,IL,p1m,,4992313473829035528,Yes,,,
GPA.3333-1735-7115-17392,2022-09-10,1662808397,Charged,r8q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,8.93,2.06,10.99,,,,IE,,,4992313473829035528,Yes,,,
GPA.3330-4019-5729-93462,2022-09-10,1662808963,Charged,a52sxq,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,5.73,1.26,6.99,,,,IT,p1y,,4992313473829035528,Yes,,,
GPA.3324-7374-0104-37705,2022-09-10,1662810137,Charged,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,DKK,39.20,9.80,49.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3347-6057-7267-34934,2022-09-10,1662812617,Charged,dream2lteks,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,KRW,"11,818.00","1,182.00","13,000.00",,,41747,KR,,,4992313473829035528,Yes,,,
GPA.3368-8713-9988-50014,2022-09-10,1662818191,Charged,Porto,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.22,4.21,Kansas City,MO,64133,US,,,4992313473829035528,Yes,,,
GPA.3321-7320-3370-26261,2022-09-10,1662822056,Charged,b0q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,THB,257.01,17.99,275.00,จังหวัด นนทบุรี,นนทบุรี,11110,TH,,,4992313473829035528,Yes,,,
GPA.3350-6572-3484-10018,2022-09-10,1662823358,Charged,matisselte,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3387-3595-3430-73308,2022-09-10,1662823620,Charged,r8q,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,8.93,2.06,10.99,,,,IE,,,4992313473829035528,Yes,,,
GPA.3369-4641-7534-34187,2022-09-10,1662824983,Charged,bardock-pro,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.68,0.51,3.19,,,,DE,,,4992313473829035528,Yes,,,
GPA.3337-4475-0184-18775,2022-09-10,1662828247,Charged,a52xq,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,CAD,3.79,0.19,3.98,Edmonton,AB,T5E 2J4,CA,,,4992313473829035528,Yes,,,
GPA.3322-5823-9507-51643,2022-09-10,1662829873,Charged,c2s,Remove all Ads forever (Currency Converter),currency.currencyconverter.currencyexchangeapp,inapp,iapremoveads,VND,"69,000.00",0.00,"69,000.00",Ho Chi Minh,THÀNH PHỐ HỒ CHÍ MINH,,VN,,,4992313473829035528,Yes,,,
GPA.3301-0471-2374-81997,2022-09-10,1662831468,Charged,HWJSN-H,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.49,0.70,4.19,,,,FR,,,4992313473829035528,Yes,,,
GPA.3304-5522-4510-72085,2022-09-10,1662841712,Charged,a51, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.49,0.54,7.03,MONTGOMERY,TX,77356,US,,,4992313473829035528,Yes,,,
GPA.3392-9018-3559-94849,2022-09-10,1662842092,Charged,r8q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,4.01,0.28,4.29,,,,ES,,,4992313473829035528,Yes,,,
GPA.3369-2609-0252-21799,2022-09-10,1662842237,Charged,gts7xllite,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.35,7.84,Pāhoa,HI,96778,US,,,4992313473829035528,Yes,,,
GPA.3351-4402-8587-37762..0,2022-09-10,1662847319,Charged,,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,EUR,4.61,0.88,5.49,,,,DE,,,4992313473829035528,Yes,,,
GPA.3390-5972-5902-45276,2022-09-10,1662852318,Charged,r8q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.27,4.26,Hubbard,OH,44425,US,,,4992313473829035528,Yes,,,
GPA.3383-3971-3502-95329..0,2022-09-11,1662856446,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.79,0.80,4.59,,,,LT,p1m,,4992313473829035528,Yes,,,
GPA.3309-1643-8859-33187,2022-09-11,1662857318,Charged,denver,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,0.25,4.24,SAN BENITO,TX,78586,US,,,4992313473829035528,Yes,,,
GPA.3380-6029-1946-94167,2022-09-11,1662864804,Charged,greatlteks,Premium Version -  Yearly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iap1year,KRW,"7,727.00",773.00,"8,500.00",,,25164,KR,p1y,,4992313473829035528,Yes,,,
GPA.3338-4842-4699-39425,2022-09-11,1662869629,Charged,t2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,140066,SG,,,4992313473829035528,Yes,,,
GPA.3326-3119-0405-79597,2022-09-11,1662869970,Charged,zerofltetmo,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.19,3.18,ROCKY HILL,CT,06067,US,,,4992313473829035528,Yes,,,
GPA.3372-9489-4337-49237,2022-09-11,1662870454,Charged,a22x,Remove all anoying ads forever -  One time payment (Weatherapp - Forecast Weather),weatherapp.weatherradar.weather.forecast,inapp,remove_all_ads_sale,EUR,1.76,0.33,2.09,,,,DE,,,4992313473829035528,Yes,,,
GPA.3346-7246-1533-95939,2022-09-11,1662878120,Charged,Armor_8_Pro,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,HUF,"1,338.00",361.00,"1,699.00",,,,HU,,,4992313473829035528,Yes,,,
GPA.3324-7374-0104-37705,2022-09-11,1662879048,Refund,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,DKK,39.20,-9.80,-49.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3303-0301-8898-41160,2022-09-11,1662880300,Charged,r0s,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.24,1.75,10.99,,,,DE,,,4992313473829035528,Yes,,,
GPA.3363-3519-1943-74266,2022-09-11,1662885698,Charged,Spacewar,Buy remove Ads and Compass themes forever (Compass: Direction Compass),com.compass.compassapp.compassfree,inapp,iapforever,DKK,20.00,5.00,25.00,,,,DK,,,4992313473829035528,Yes,,,
GPA.3303-7500-2711-06898,2022-09-11,1662891330,Charged,gts8uwifi,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,KRW,"11,818.00","1,182.00","13,000.00",,,42011,KR,,,4992313473829035528,Yes,,,
GPA.3326-3054-7640-10693,2022-09-11,1662892355,Charged,a50,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,9.08,1.91,10.99,,,,NL,,,4992313473829035528,Yes,,,
GPA.3331-9633-3713-79894,2022-09-11,1662905197,Charged,on7xelte,Super Sale Pro Version (Cut Videos - Cut Video Editor),com.volio.cutvideo.trimvideo.cropvideo.videoeditor,inapp,premier.discount,BRL,6.99,0.00,6.99,Salvador,BA,41900-465,BR,,,4992313473829035528,Yes,,,
GPA.3338-2630-3513-66291,2022-09-11,1662907024,Charged,a6plte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,4.99,1.00,5.99,,,,FR,,,4992313473829035528,Yes,,,
GPA.3301-6152-6825-69002,2022-09-11,1662907231,Charged,x1s,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,KZT,"1,776.79",213.21,"1,990.00",Павлодар,,,KZ,,,4992313473829035528,Yes,,,
GPA.3321-7271-2514-11353,2022-09-11,1662916651,Charged,z3q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.48,7.97,DANBURY,CT,06811,US,,,4992313473829035528,Yes,,,
GPA.3314-1550-1204-53528,2022-09-11,1662917721,Charged,r9q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,EUR,3.55,0.74,4.29,,,,NL,,,4992313473829035528,Yes,,,
GPA.3390-5972-5902-45276,2022-09-11,1662920541,Refund,r8q,iapforever (Time Warp Scan - Face warp),com.timewarpscan.timewarpfilter.warpscan.slitscan.facescanner,inapp,iapforever,USD,3.99,-0.27,-4.26,Hubbard,OH,44425,US,,,4992313473829035528,Yes,,,
GPA.3332-1320-6984-34983..8,2022-09-11,1662921770,Charged,,Pro Version -  Monthly Subscription (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,subscription,iapmonthly,IDR,"56,000.00","6,160.00","62,160.00",,,14240,ID,,,4992313473829035528,Yes,,,
GPA.3379-1502-9425-75141,2022-09-11,1662921828,Charged,RMX2001L1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ILS,23.00,0.00,23.00,,,,IL,,,4992313473829035528,Yes,,,
GPA.3356-0771-2231-55127..0,2022-09-11,1662923494,Charged,,Pro Version -  Monthly Subscription (Live Wallpapers - 3D Wallpaper),com.livewallpaper3D.cool.wallpapers.free.wallpaper4K.parallax,subscription,iapmonthly,EUR,3.83,0.76,4.59,,,,FR,p1m,,4992313473829035528,Yes,,,
GPA.3307-2422-0448-70833,2022-09-11,1662927339,Charged,HWMAR,Premium Version -  Permanently (Collage Maker: Photo Layout),com.volio.layout.photocollage.collagemaker,inapp,removeadssale,EUR,8.93,2.06,10.99,,,,PT,,,4992313473829035528,Yes,,,
GPA.3317-7146-1854-76976,2022-09-11,1662933541,Charged,veux,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,COP,"29,000.00",0.00,"29,000.00",Cúcuta,NORTE DE SANTANDER,540003,CO,,,4992313473829035528,Yes,,,
GPA.3337-1648-1790-87930,2022-09-11,1662937797,Charged,t2s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,,,,KW,,,4992313473829035528,Yes,,,
GPA.3348-2012-1702-75436,2022-09-12,1662947668,Charged,jacuzzi_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.50,7.99,EDISON,NJ,08817,US,,,4992313473829035528,Yes,,,
GPA.3370-2596-0484-88785,2022-09-12,1662956639,Charged,a01q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.51,6.50,SHOW LOW,AZ,85901,US,,,4992313473829035528,Yes,,,
GPA.3387-6253-8015-74101,2022-09-12,1662968857,Charged,x1s, PDF Reader - Permanent Premium (PDF Reader - PDF Viewer),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,,4992313473829035528,Yes,,,
GPA.3307-6090-1787-97102,2022-09-12,1662975340,Charged,I1928,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,bangalore,Karnataka,560095,IN,,,4992313473829035528,Yes,,,
