Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID
GPA.3345-2099-6801-16651,2021-12-07,1638880971,Charged,o1s,No more Ads -  Holiday season (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapevent,CHF,4.50,0.00,4.50,Eschenbach,,8733,CH,,
GPA.3339-8090-7692-05140,2021-12-07,1638883584,Charged,MaxLumi, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest3,KRW,"6,818.00",682.00,"7,500.00",수성구,대구광역시,42094,KR,,
GPA.3380-3388-0027-91888,2021-12-07,1638884432,Charged,Wright, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,
GPA.3316-5623-6477-26706,2021-12-07,1638890491,Charged,vili,No more Ads -  Holiday season (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapevent,EUR,4.16,0.83,4.99,,,,FR,,
GPA.3361-8704-0546-55352,2021-12-07,1638891491,Charged,RMX2170L1,No more Ads -  Holiday season (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapevent,PHP,245.00,0.00,245.00,,,6000,PH,,
GPA.3356-1890-9898-88177,2021-12-07,1638892448,Charged,a02q, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest3,CLP,"4,538.00",862.00,"5,400.00",,,,CL,,
GPA.3304-3399-3939-03468,2021-12-07,1638895261,Charged,1904,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest1,INR,322.03,57.97,380.00,Kalyani,West Bengal,741235,IN,,
GPA.3376-7254-3826-83386,2021-12-07,1638896338,Charged,sunny,No more Ads -  Holiday season (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapevent,EUR,4.16,0.83,4.99,,,,FR,,
GPA.3334-6133-1214-67295,2021-12-07,1638897288,Charged,HWMAR,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CLP,"4,454.00",846.00,"5,300.00",,,,CL,,
GPA.3368-0975-4406-99335,2021-12-07,1638897514,Refund,r8q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,-0.61,-6.60,CHICAGO,IL,60660,US,,
GPA.3351-7213-5734-75468,2021-12-07,1638902073,Charged,a20s,No more Ads -  Holiday season (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapevent,UAH,129.99,0.00,129.99,,,,UA,,
GPA.3380-7397-6831-53392,2021-12-07,1638903365,Charged,dream2qltechn,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest3,TZS,"17,000.00",0.00,"17,000.00",Dar es Salaam,,00255,TZ,,
GPA.3383-0693-9342-84403,2021-12-07,1638904313,Charged,BV5900,No more Ads -  Holiday season (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapevent,NGN,"1,990.00",0.00,"1,990.00",Yaba,LAGOS,,NG,,
GPA.3325-3978-4598-58994,2021-12-07,1638904475,Charged,a22,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest2,GHS,35.00,6.12,41.12,Tamale,,,GH,,
GPA.3323-0656-2483-83790,2021-12-07,1638910263,Charged,r8q,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,CLP,"2,521.00",479.00,"3,000.00",Santiago,REGIÓN METROPOLITANA DE SANTIAGO,7710002,CL,,
GPA.3356-8080-5995-37501,2021-12-07,1638910906,Charged,nairo,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest2,USD,5.49,0.30,5.79,DODGEVILLE,WI,53533,US,,
GPA.3324-0781-9533-75536,2021-12-07,1638915251,Charged,beyond2,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.72,0.57,3.29,,,,NL,,
GPA.3317-1974-7298-19205,2021-12-07,1638916626,Charged,nio, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest1,MXN,90.52,14.48,105.00,,,07810,MX,,
GPA.3337-5227-5502-00763,2021-12-07,1638916882,Charged,OnePlus7TProNR, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,,,88730,MX,,
GPA.3350-7801-8431-63826,2021-12-07,1638921189,Charged,j6primelte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest1,MXN,90.52,14.48,105.00,,,52140,MX,,
GPA.3315-7489-6901-64655,2021-12-07,1638921538,Charged,itel-W6002,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest3,GHS,45.00,7.88,52.88,Navrongo,,,GH,,
GPA.3365-2487-0043-88383,2021-12-08,1638925895,Charged,a70s,removeads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,removeads,LKR,575.00,0.00,575.00,RIKILLAGASKADA,,20730,LK,,
GPA.3393-0614-6286-51040,2021-12-08,1638930214,Charged,a30, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest1,CLP,"3,445.00",655.00,"4,100.00",,,,CL,,
GPA.3395-0196-2507-84967,2021-12-08,1638935969,Charged,mdh40lm,No more Ads (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest2,HUF,"2,197.00",593.00,"2,790.00",,,,HU,,
GPA.3370-3878-0299-20244,2021-12-08,1638936191,Charged,a51, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,iapevent,SAR,14.77,2.22,16.99,مكة,,21971,SA,,
GPA.3337-3368-9464-71775,2021-12-08,1638943561,Charged,OP4F2F, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest3,MYR,23.58,1.41,24.99,,,,MY,,
GPA.3394-4073-0061-62541,2021-12-08,1638947734,Charged,a32x,No more Ads -  Holiday season (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapevent,EUR,4.09,0.90,4.99,,,,SI,,
GPA.3349-9457-9248-84618,2021-12-08,1638948577,Charged,greatlte, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest3,SAR,21.73,3.26,24.99,,,,SA,,
GPA.3369-6500-8777-17354,2021-12-08,1638948911,Charged,a50, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,iapevent,USD,3.99,0.00,3.99,,,,KW,,
GPA.3353-6330-8362-53038,2021-12-08,1638955665,Charged,1915,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.49,0.00,5.49,Phnompenh,,,KH,,
GPA.3391-0820-9213-39385,2021-12-08,1638957127,Charged,c2q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest3,USD,7.49,0.52,8.01,Miami,FL,33165,US,,
GPA.3360-8760-3974-14078,2021-12-08,1638959683,Charged,d2s,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,SAR,20.86,3.13,23.99,جدة,,21415,SA,,
GPA.3359-7982-6842-56063,2021-12-08,1638960053,Charged,greatlteks, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest3,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3341-7088-5927-93037,2021-12-08,1638960385,Charged,cedric,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3398-1113-2506-02313,2021-12-08,1638961848,Charged,a22, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.48,0.00,6.48,Harare,,,ZW,,
GPA.3301-6036-5993-95950,2021-12-08,1638962926,Charged,o1s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest1,GBP,3.24,0.65,3.89,,,,GB,,
GPA.3341-2825-3024-11269,2021-12-08,1638965589,Charged,HWVOG,No Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest1,EUR,3.93,0.86,4.79,,,,SI,,
GPA.3334-8864-6331-76929,2021-12-08,1638965707,Refund,c2s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,iapevent,ILS,12.00,0.00,-12.00,,,,IL,,
GPA.3320-6103-4769-67023,2021-12-08,1638967414,Charged,guamna,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,USD,2.99,0.21,3.20,MATTESON,IL,60466,US,,
GPA.3384-5626-0456-85504,2021-12-08,1638969537,Charged,HWMAR,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest1,CRC,"2,800.00",0.00,"2,800.00",San Jose,,,CR,,
GPA.3361-4300-9509-98947,2021-12-08,1638969704,Charged,yeti,No Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest1,GBP,3.24,0.65,3.89,,,,GB,,
GPA.3329-8777-7366-30897,2021-12-08,1638970470,Charged,x1s,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,ILS,9.40,0.00,9.40,Balfuria,,19305,IL,,
GPA.3361-4300-9509-98947,2021-12-08,1638972343,Refund,yeti,No Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest1,GBP,3.24,-0.65,-3.89,,,,GB,,
GPA.3396-1059-5965-82997,2021-12-08,1638973341,Charged,f2q, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest1,EUR,3.88,0.81,4.69,,,,BE,,
GPA.3392-2763-3861-06406,2021-12-08,1638975933,Charged,nabu,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.99,1.00,5.99,,,,FR,,
GPA.3339-8275-0972-78553,2021-12-08,1638976102,Charged,a32,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest1,CLP,"3,445.00",655.00,"4,100.00",,,,CL,,
GPA.3316-3561-9599-98498,2021-12-08,1638977353,Charged,1901,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest1,INR,322.03,57.97,380.00,Falakata,West Bengal,735211,IN,,
GPA.3398-9571-0437-38049,2021-12-08,1638977876,Charged,beyond0,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,UAH,149.99,0.00,149.99,киев,МІСТО КИЇВ,01109,UA,,
GPA.3379-4504-2714-77006,2021-12-08,1638978653,Charged,surya,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,EUR,2.47,0.52,2.99,,,,ES,,
GPA.3361-7989-4785-88215,2021-12-08,1638980520,Charged,raven,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest3,USD,7.49,0.60,8.09,Weedsport,NY,13166,US,,
GPA.3379-2279-5490-70186,2021-12-08,1638983210,Charged,a70q, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest1,AED,16.18,0.81,16.99,,إمارة دبيّ,,AE,,
GPA.3325-2061-3307-68892,2021-12-08,1638983408,Charged,a32,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Natal,RN,59064390,BR,,
GPA.3388-9724-5707-20937,2021-12-08,1638984108,Charged,a72q, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest3,USD,5.61,0.00,5.61,Lujan,Buenos Aires,6700,AR,,
GPA.3384-0896-9917-02973,2021-12-08,1638984771,Charged,hatch_cheets,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,USD,5.49,0.33,5.82,Joppa,MD,21085,US,,
GPA.3317-0892-1493-70460,2021-12-08,1638986546,Charged,a30,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest2,EUR,5.99,0.00,5.99,,,,PF,,
GPA.3323-6752-6010-46031,2021-12-08,1638986652,Charged,a02q,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CLP,"2,101.00",399.00,"2,500.00",,,,CL,,
GPA.3301-6006-9995-88368,2021-12-08,1638988090,Charged,ailsa_ii, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest1,EUR,3.86,0.73,4.59,,,,DE,,
GPA.3334-6269-7798-88535,2021-12-08,1638989547,Charged,gta4lwifi,No Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest1,EUR,3.86,0.73,4.59,,,,DE,,
GPA.3310-9173-1227-93985,2021-12-08,1638993587,Charged,blackjack,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,
GPA.3319-1469-2259-05026,2021-12-08,1638994196,Refund,gts7xl, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,iapevent,EUR,3.41,-0.68,-4.09,,,,FR,,
GPA.3331-1549-7465-34914,2021-12-08,1638997287,Charged,2109, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest3,AUD,7.72,0.77,8.49,Sydney,NSW,2000,AU,,
GPA.3339-6140-0254-55254,2021-12-08,1638998089,Charged,jacuzzi_cheets,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.61,0.88,5.49,,,,DE,,
GPA.3351-8540-7651-21337,2021-12-08,1638998964,Charged,a02q,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CLP,"2,101.00",399.00,"2,500.00",,,,CL,,
GPA.3326-2376-9431-97211,2021-12-08,1638999554,Charged,gts7fewifi,No Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest1,CAD,5.49,0.82,6.31,Mirabel,QC,J7J 1V4,CA,,
GPA.3361-5329-7512-51516,2021-12-08,1639005329,Charged,a32x, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,iapevent,EUR,3.41,0.78,4.19,,,,PT,,
GPA.3388-8026-3985-35497,2021-12-09,1639011563,Charged,crownlte, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AUD,8.63,0.86,9.49,Mulgrave,VIC,3170,AU,,
GPA.3342-2708-8323-22378,2021-12-09,1639015311,Charged,a71,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3343-7094-0706-41844,2021-12-09,1639019194,Charged,gta7lite, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest3,CLP,"4,538.00",862.00,"5,400.00",,,,CL,,
GPA.3379-3892-1322-63746,2021-12-09,1639020949,Charged,a12s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Nagpur.,Maharashtra,440001,IN,,
GPA.3310-7574-4909-69289,2021-12-09,1639026931,Charged,r8q, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,
GPA.3335-8613-4608-30408,2021-12-09,1639028132,Charged,a52sxq,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ILS,23.00,0.00,23.00,בית שמש,,99585,IL,,
GPA.3310-2744-6494-91282,2021-12-09,1639034933,Charged,a70q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,IDR,"89,000.00","8,900.00","97,900.00",,SUMATERA SELATAN,,ID,,
GPA.3321-2586-2764-41559,2021-12-09,1639035755,Charged,renoir,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,CZK,123.96,26.03,149.99,,,,CZ,,
GPA.3370-3345-2836-85172,2021-12-09,1639037773,Charged,a51,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,VND,"69,000.00",0.00,"69,000.00",,,,VN,,
GPA.3312-1767-5860-67152,2021-12-09,1639039312,Charged,COS,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,NGN,"3,090.00",0.00,"3,090.00",Ibadan,OYO,,NG,,
GPA.3385-6173-2491-07494,2021-12-09,1639039345,Charged,gts7l,No Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest1,RUB,324.17,64.83,389.00,Новороссийск,Краснодарский край,353993,RU,,
GPA.3320-7799-0653-65348,2021-12-09,1639039764,Charged,a12s,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,EUR,2.67,0.62,3.29,,,,PT,,
GPA.3368-6275-7298-86604,2021-12-09,1639041568,Charged,TECNO-CG7,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest1,GHS,25.00,4.38,29.38,Tamale,,,GH,,
GPA.3307-4891-4479-09350,2021-12-09,1639041589,Charged,PLE,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Mumbai,Maharashtra,400074,IN,,
GPA.3315-4220-6683-33261,2021-12-09,1639041896,Charged,gts7xllite,No more  Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest4,GBP,6.24,1.25,7.49,,,,GB,,
GPA.3380-3126-4519-44246,2021-12-09,1639042253,Charged,beyond0,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,EUR,4.99,1.00,5.99,,,,AT,,
GPA.3359-5177-7797-51445,2021-12-09,1639042646,Charged,r8s,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,ILS,18.00,0.00,18.00,,,90641,IL,,
GPA.3380-2981-9506-80629,2021-12-09,1639042900,Charged,OP4C7BL1,No Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest1,EUR,3.93,0.86,4.79,,,,IT,,
GPA.3303-1752-9568-93181,2021-12-09,1639043131,Charged,TECNO-KF7j, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest3,GHS,35.00,6.12,41.12,Kumasi,,,GH,,
GPA.3386-8747-0175-14647,2021-12-09,1639044362,Charged,q2q,No more Ads (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest2,RUB,491.67,98.33,590.00,Пенза,Пензенская область,440004,RU,,
GPA.3313-9693-9072-86887,2021-12-09,1639044555,Charged,apollo,No Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest1,EUR,3.93,0.86,4.79,,,,IT,,
GPA.3343-9159-2453-78873,2021-12-09,1639044631,Charged,lima,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,COP,"29,000.00",0.00,"29,000.00",,,,CO,,
GPA.3363-3751-0283-12873,2021-12-09,1639045488,Charged,a30s,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest2,BRL,30.99,0.00,30.99,Belo Horizonte,MG,30170-111,BR,,
GPA.3393-9414-7783-03707,2021-12-09,1639046290,Charged,q2q,No Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest1,KRW,"5,364.00",536.00,"5,900.00",영광군,전라남도,515-821,KR,,
GPA.3395-6618-4480-70330,2021-12-09,1639046943,Charged,2023, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest3,EUR,4.95,1.04,5.99,,,,BE,,
GPA.3326-2376-9431-97211,2021-12-09,1639047272,Refund,gts7fewifi,No Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest1,CAD,5.49,-0.82,-6.31,Mirabel,QC,J7J 1V4,CA,,
GPA.3307-4768-0081-91514,2021-12-09,1639048270,Charged,q2q,No Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest1,AUD,5.90,0.59,6.49,Adelaide,SA,5000,AU,,
GPA.3359-7662-9504-12343,2021-12-09,1639048418,Charged,java,No more Ads (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest2,USD,6.49,0.00,6.49,Quetzaltenango,,09001,GT,,
GPA.3382-4051-1216-56089,2021-12-09,1639052491,Charged,c1q, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KRW,"7,273.00",727.00,"8,000.00",인천,인천광역시,407-787,KR,,
GPA.3353-1990-9928-64197,2021-12-09,1639055777,Charged,a71xq,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.69,6.68,SAN JUAN,PR,00915,US,,
GPA.3354-7577-5920-91880,2021-12-09,1639055854,Charged,2027,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest1,INR,322.03,57.97,380.00,Shahpur,Himachal Pradesh,176206,IN,,
GPA.3322-0497-2361-80132,2021-12-09,1639056920,Charged,DDV_sprout,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,KES,344.83,55.17,400.00,Nairobi,,34849,KE,,
GPA.3309-4047-0050-19425,2021-12-09,1639057316,Charged,gts7xl,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,EUR,5.03,0.96,5.99,,,,DE,,
GPA.3356-9775-1645-89080,2021-12-09,1639057596,Charged,begonia,No more  Ads Forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest4,CZK,190.07,39.92,229.99,,,,CZ,,
GPA.3323-6428-3745-70495,2021-12-09,1639057702,Charged,vili,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,
GPA.3351-1264-8895-63925,2021-12-09,1639058323,Charged,HWVOG,Buy remove Ads and Compass themes forever (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,iapforever,CZK,66.11,13.88,79.99,,,,CZ,,
GPA.3367-0518-7051-67443,2021-12-09,1639058323,Charged,crownlte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,idtest3,INR,550.85,99.15,650.00,Bangalore,Karnataka,560100,IN,,
GPA.3361-3602-6105-18242,2021-12-09,1639061166,Charged,a42xq, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,idtest1,SAR,16.51,2.48,18.99,الهفوف,,,SA,,
